user_id,isbn,rating
277514,3473306991,10
277516,3.58E+11,7
277517,452282152,8
277517,525946241,9
277517,553272586,10
277517,767904311,9
277518,425068099,0
277519,895261901,10
277523,312289723,10
277523,316603570,10
277523,316693200,10
277523,345452577,10
277523,345452593,10
277523,385336322,10
277523,385336357,10
277523,385508042,10
277523,385510438,10
277523,039915180X,10
277523,399151877,10
277523,440241537,10
277523,446530891,10
277523,446613843,10
277523,515133302,10
277523,517162768,10
277523,055308576X,10
277523,553801589,10
277523,553803409,10
277523,671886665,10
277523,684835983,10
277523,739442309,10
277523,743206045,10
277523,785275967,7
277523,842308121,0
277523,1558744150,10
277525,440241073,0
277526,340657987,8
277527,312203675,0
277527,316777722,10
277527,374516812,10
277527,375707166,9
277527,679439382,7
277527,679723161,8
277527,684195488,0
277527,688178456,8
277527,805048782,7
277528,974499005,0
277529,64400557,8
277530,971880107,0
277532,1550544683,7
277533,452268060,7
277533,679734775,6
277535,316601950,9
277535,034543739X,7
277535,425168298,0
277538,911913009,10
277544,553587196,8
277544,743482077,6
277547,3404149114,3
277548,970172605,10
277554,345392825,9
277554,345435168,3
277554,446387878,0
277554,446518581,0
277554,449907481,0
277554,452268060,5
277554,553211803,7
277554,613025326,0
277554,671531506,0
277556,345318587,10
277559,1582790671,7
277560,842332278,0
277562,140043519,9
277562,140274286,6
277562,140278753,0
277562,552128481,0
277562,571200389,0
277562,571212018,5
277562,751310158,5
277562,751360007,5
277562,863189113,5
277562,879052473,8
277562,934802904,5
277562,1858286018,9
277563,61053775,5
277563,312971400,6
277563,312986769,7
277563,312995431,9
277563,425193322,0
277563,044667883X,5
277563,525937021,7
277563,743418174,0
277563,080506284X,0
277563,1590170296,0
277565,6551238,5
277565,7651864,6
277565,99675404,10
277565,385305893,5
277565,590558021,8
277565,671741403,5
277565,751525766,0
277565,803701225,8
277565,1862082626,0
277568,553583956,5
277569,345447867,0
277569,385511612,0
277569,393317552,0
277574,1885403003,10
277575,61015725,0
277575,142004235,5
277575,446301582,9
277575,446608262,9
277579,140064966,0
277585,91879434,8
277585,91894158,8
277585,56353821,7
277585,715309404,8
277586,312202318,2
277588,8401463017,8
277588,8401499585,8
277588,8408039369,6
277588,8478884661,7
277589,385504209,0
277589,425125467,8
277589,440143446,0
277589,451158164,0
277589,553263226,9
277589,671026704,7
277589,812579402,9
277590,340769181,7
277594,373872089,0
277595,804114986,0
277596,373243758,0
277598,375707972,8
277601,312421273,3
277601,679771476,7
277605,8700212849,0
277605,8755900623,6
277605,8787498782,7
277605,8807701375,5
277610,688150772,8
277619,618002219,8
277622,671025368,10
277623,002542730X,5
277623,28604199,9
277623,140340203,9
277623,312167792,7
277623,312290659,9
277623,786890436,4
277623,1400031346,8
277623,1400031354,8
277623,1588720756,6
277623,1590521986,0
277627,3257228295,0
277627,3423000015,0
277627,3423124199,10
277627,3423125756,10
277627,3453002393,0
277627,3499207338,0
277629,312857322,7
277629,345391055,0
277629,374184232,4
277629,380005166,7
277629,380018179,8
277629,385472943,8
277629,399132414,9
277629,425116840,6
277629,440241073,8
277629,553100777,0
277629,671000306,7
277629,671000314,8
277629,671026682,7
277629,671452177,0
277629,671795740,9
277629,786861347,0
277632,684857855,0
277633,553245694,7
277636,1576733971,0
277638,552994421,7
277638,552994928,6
277639,60008296,0
277639,60505621,0
277639,61081094,0
277639,61081671,0
277639,61083437,0
277639,006109174X,0
277639,140055932,0
277639,140061959,0
277639,140862668,0
277639,030702024X,8
277639,307605701,9
277639,312955863,0
277639,312969074,0
277639,312973055,0
277639,312975643,0
277639,316171638,0
277639,034525421X,0
277639,345258576,0
277639,345271955,0
277639,345283635,0
277639,345286677,0
277639,345287894,0
277639,345297938,0
277639,345335058,6
277639,345346777,8
277639,345391055,0
277639,034539657X,8
277639,373025777,0
277639,373029861,0
277639,373030959,0
277639,373030967,0
277639,373031300,0
277639,373031319,0
277639,373031327,0
277639,037303234X,0
277639,373032382,0
277639,373033559,0
277639,373035373,0
277639,373089767,0
277639,373096720,0
277639,373105207,0
277639,373105738,0
277639,373105746,0
277639,373111398,0
277639,373115199,0
277639,373115237,0
277639,373161948,0
277639,373219202,0
277639,373225008,0
277639,037322558X,0
277639,373226306,0
277639,373226314,0
277639,373226322,0
277639,373241771,0
277639,373251025,0
277639,373287526,0
277639,037329042X,0
277639,373290578,0
277639,373612249,0
277639,373614276,0
277639,373701047,0
277639,373702760,0
277639,373761759,0
277639,373825013,0
277639,375402675,0
277639,380001268,0
277639,380001799,7
277639,380435705,0
277639,380436124,0
277639,380556812,0
277639,380680157,0
277639,380706148,0
277639,380707837,6
277639,380715325,0
277639,380721627,0
277639,380731851,6
277639,380756269,0
277639,380762595,0
277639,380776138,0
277639,380777622,0
277639,380788985,0
277639,380895862,0
277639,394171349,0
277639,395615887,0
277639,399149295,0
277639,425035166,0
277639,425042235,0
277639,425046605,0
277639,425060756,0
277639,425070204,0
277639,425071014,6
277639,425080218,0
277639,425107507,9
277639,425108392,0
277639,425117758,0
277639,425126064,0
277639,425132625,0
277639,425133540,0
277639,425142485,7
277639,425147363,8
277639,042516098X,5
277639,425161242,0
277639,440092450,0
277639,440106478,0
277639,440116961,0
277639,044014129X,0
277639,440150795,0
277639,440159210,0
277639,440162688,0
277639,440195179,0
277639,440202752,0
277639,440204194,0
277639,440206146,0
277639,440211727,8
277639,440211891,0
277639,440213525,0
277639,440214041,9
277639,440218535,0
277639,440222656,0
277639,440224780,0
277639,440226414,0
277639,440407702,0
277639,440430712,7
277639,441224164,0
277639,445407093,0
277639,446302066,0
277639,446341096,0
277639,446359866,0
277639,446360473,0
277639,446401579,0
277639,446611212,0
277639,446612790,0
277639,446794031,8
277639,448027011,8
277639,449124061,0
277639,449124428,0
277639,449129500,0
277639,449143457,0
277639,449200256,8
277639,449206246,0
277639,449217264,0
277639,044921852X,7
277639,449221873,0
277639,449243583,0
277639,449244431,0
277639,451085108,9
277639,451110145,0
277639,451112040,0
277639,451115465,0
277639,451120531,0
277639,451130995,0
277639,451131517,0
277639,451132378,0
277639,451135105,0
277639,451162145,8
277639,451170385,0
277639,451172515,0
277639,451400372,0
277639,451401190,0
277639,451409159,0
277639,453007481,0
277639,453008445,0
277639,453008739,0
277639,515100536,0
277639,515105996,0
277639,515108030,0
277639,515119652,0
277639,523414366,0
277639,523414668,0
277639,523421788,0
277639,552115339,0
277639,553025007,0
277639,553113313,0
277639,553121456,0
277639,553128973,0
277639,553131966,0
277639,553206621,0
277639,553228129,0
277639,553230565,0
277639,553235354,8
277639,055323577X,0
277639,553264079,0
277639,553265784,0
277639,553277812,0
277639,553297260,8
277639,553443275,0
277639,553473441,0
277639,553478257,0
277639,553478346,0
277639,553492217,0
277639,553526308,0
277639,553527061,0
277639,553542109,0
277639,553579754,7
277639,553582755,0
277639,553586122,0
277639,553702351,0
277639,590085042,0
277639,590088203,7
277639,590298364,0
277639,590313088,0
277639,590338242,0
277639,059039990X,0
277639,590415867,0
277639,590420062,0
277639,590449591,0
277639,590453653,0
277639,590456571,0
277639,590456814,0
277639,590466194,0
277639,059046728X,0
277639,590469118,0
277639,590470140,0
277639,059048303X,0
277639,590568779,0
277639,590568809,0
277639,590568892,0
277639,590568930,0
277639,590687301,0
277639,067100185X,0
277639,671001868,0
277639,671004565,0
277639,671034022,0
277639,671046349,0
277639,671046888,0
277639,671416367,7
277639,671425587,0
277639,671439227,0
277639,671469703,0
277639,671509144,0
277639,671535331,0
277639,671537253,0
277639,671811223,0
277639,671823035,7
277639,671825291,0
277639,671833316,0
277639,671868810,0
277639,679438327,0
277639,679439528,0
277639,679442944,0
277639,679445099,0
277639,067945814X,0
277639,689704305,0
277639,069451747X,0
277639,786001836,0
277639,786815183,0
277639,786815191,0
277639,804106142,0
277639,081251050X,0
277639,812513185,0
277639,812522079,0
277639,812543262,8
277639,812830490,0
277639,821710176,0
277639,821712152,0
277639,821717723,0
277639,082172598X,0
277639,082173766X,6
277639,821738488,0
277639,821756451,0
277639,882074849,0
277639,1552044653,0
277639,1557739412,0
277639,1567402283,0
277639,1567403387,0
277639,1578150124,0
277639,1578151910,0
277639,1578151929,0
277639,1578152534,0
277639,1578152712,0
277641,375406328,7
277641,452277337,8
277643,9727474780,0
277646,451210980,9
277647,067976397X,8
277648,515121843,0
277648,679745580,8
277650,451622898,10
277650,185326203X,0
277651,385256035,0
277651,743225406,8
277651,771060548,10
277657,1882943155,10
277660,2070360016,7
277660,2253006629,8
277662,385502621,0
277662,440236878,0
277662,051510566X,5
277662,052594544X,4
277662,553290118,0
277662,067150374X,0
277662,671626191,0
277662,684835983,0
277662,743206061,4
277662,743212002,0
277662,764222171,3
277662,087542127X,5
277662,886777011,9
277665,3453007867,9
277667,8804413476,0
277667,8804464046,0
277667,8876414010,0
277680,552151408,0
277680,2070541886,6
277680,2253054615,3
277680,225309031X,5
277680,2266121081,0
277680,2277220116,0
277681,140620184,0
277681,679781587,0
277681,747538484,0
277681,747546290,7
277681,747551006,0
277681,202010931X,0
277681,2070362388,0
277681,2070381803,8
277681,2070403920,0
277681,2070425525,7
277681,2253016950,5
277681,2253044903,0
277681,225305754,0
277681,2253057649,4
277681,2253141704,0
277681,2253150711,0
277681,2253152846,0
277681,2266000489,7
277681,229031465X,7
277682,60096209,7
277687,342312721X,0
277687,3423128178,6
277688,432530757,6
277689,804106304,0
277691,446607657,9
277696,449208281,9
277697,395680905,10
277698,316769487,6
277698,425171396,8
277700,399145850,9
277701,6546684,0
277705,440214041,0
277706,380717018,0
277710,61015725,4
277710,312983395,5
277710,345441036,0
277710,425192032,9
277710,446611638,5
277710,446613843,6
277710,451208765,10
277710,451210840,5
277710,451210859,0
277710,451210867,5
277710,451210875,8
277710,553582763,6
277711,60913088,0
277711,60924349,0
277711,140058494,7
277711,140512276,5
277711,330280953,0
277711,330344927,8
277711,345260406,0
277711,349104492,0
277711,394589955,0
277711,449212602,0
277711,449911160,6
277711,452264464,0
277711,452269652,0
277711,553282980,5
277711,671755056,10
277711,812967224,7
277711,829811494,0
277711,1573227889,10
277711,1844261085,0
277711,1853752797,5
277711,3293200664,0
277711,3320013041,0
277711,3379016829,0
277711,3423100424,0
277711,3453172620,0
277711,3499100045,10
277711,3499102315,0
277711,3499126478,0
277711,3770153081,0
277711,3821805897,6
277711,3937793003,8
277712,8817106100,9
277714,089296751X,10
277716,6.72E+11,0
277720,1551663058,5
277722,61031070,7
277722,449005615,10
277722,451205774,0
277722,553381520,8
277722,804114986,8
277727,345308201X,7
277727,3453171861,10
277727,3453198875,10
277728,451167783,7
277737,440217520,8
277737,74324523,8
277737,743469984,8
277737,743411447,8
277740,185326086X,10
277741,349112762,0
277743,446310786,9
277744,61031550,8
277744,312421273,7
277744,316117064,8
277744,345339681,3
277744,345377443,8
277744,375760245,7
277744,385491328,8
277744,440235162,5
277744,449005615,0
277744,452279844,5
277744,553213997,5
277744,553298240,7
277744,609806564,8
277744,679416498,10
277744,743457943,0
277744,871137240,5
277744,880016329,0
277744,880482605,7
277744,887307876,9
277744,929634063,10
277744,1551660717,8
277744,1570515042,0
277744,1585360384,6
277746,449005178,0
277746,451206665,0
277746,553576194,8
277746,553583360,0
277746,843950366,9
277748,881715010X,6
277752,316666343,7
277752,679734775,8
277753,752847961,0
277756,385484518,7
277759,553211404,7
277761,385502532,8
277764,399501487,9
277765,553272535,8
277767,3423125659,7
277768,312171838,0
277769,786889667,0
277774,451524462,7
277775,076790592X,0
277776,345339681,7
277777,380709554,0
277778,61097314,8
277779,553278835,0
277781,553262149,0
277782,425173739,7
277783,380778556,8
277784,440802911,8
277786,816741271,0
277787,440995779,0
277788,440407524,8
277790,64400557,0
277791,590442988,0
277793,807083054,0
277794,440967694,8
277795,64406601,5
277797,440228441,8
277798,385484518,8
277799,60812540,0
277800,590684841,7
277801,380750260,7
277802,553210793,6
277803,142001740,8
277807,345443284,5
277808,553272535,9
277809,380717115,0
277811,055323370X,0
277812,345339681,0
277813,141310073,0
277814,140345353,0
277814,440995779,0
277816,60915544,0
277817,425173755,10
277818,590931040,0
277819,553210092,0
277820,689843186,8
277823,140345353,8
277824,141310073,9
277825,60931396,10
277826,671522728,0
277827,380778556,9
277828,380778556,8
277830,140118993,10
277831,786811358,0
277832,804107149,0
277833,809015803,10
277834,847817741,0
277835,014032724X,10
277837,553274503,0
277838,440414806,0
277840,014034893X,0
277841,440343690,0
277842,590554085,0
277843,1566194881,0
277844,140345353,8
277845,60953225,0
277847,340556137,0
277853,552081256,0
277856,8496200752,5
277856,9723706148,5
277856,9728608225,5
277856,9728609187,5
277862,8845913104,8
277864,684804212,0
277867,968419272X,0
277872,1410749029,10
277873,395977894,10
277873,042518336X,5
277873,553575538,6
277873,679781587,10
277873,767903579,7
277873,1551666022,0
277877,425126064,5
277879,373152604,5
277879,373290101,0
277879,380710056,6
277879,450586235,6
277879,451180240,0
277879,451204492,7
277879,505522004,7
277879,055357227X,0
277879,671737643,0
277879,671759361,8
277879,743438035,7
277879,747266999,0
277879,843943289,7
277879,88396631,7
277879,088396631X,0
277879,1557734569,7
277879,3350071100,0
277879,3350071300,8
277879,804109729,0
277882,337903004X,0
277882,3404113888,0
277882,3404145356,0
277882,3423117710,0
277882,3438012022,0
277882,3442164435,0
277882,3442164516,0
277882,3442437407,0
277882,3442723159,0
277882,3453150538,0
277882,346203233X,0
277882,3499150425,0
277882,3518365797,0
277882,3518396129,0
277882,3746617332,0
277884,380789019,7
277888,067976402X,0
277891,786888091,0
277892,151006903,0
277894,60008024,0
277895,60928336,0
277898,1558744606,8
277901,64440044,10
277901,64440214,0
277901,140239820,7
277901,330484338,8
277901,394890485,0
277901,044651490X,0
277901,446672211,7
277901,446675059,7
277901,452282152,8
277901,525446044,7
277901,525451331,0
277901,525458417,5
277901,563476095,0
277901,671876295,5
277901,679427430,8
277901,698119517,0
277901,803717377,6
277901,894716174,9
277901,089480751X,6
277901,962756245,9
277903,440226430,8
277904,006019491X,7
277908,743225805,0
277909,896592413,8
277911,399138250,10
277913,452284937,4
277915,60529709,0
277915,60923245,0
277915,345418018,0
277915,451163966,0
277915,452269571,8
277915,671510053,7
277915,068482499X,0
277918,766607216,7
277919,451206460,9
277921,394868161,9
277921,394909674,8
277921,439104645,9
277922,345384377,7
277922,373709730,0
277922,380718146,0
277922,440225701,6
277922,446609943,7
277922,451171071,10
277922,553580191,9
277922,553582917,10
277922,553582925,0
277922,812516842,0
277922,812576063,0
277922,812590236,0
277922,961378492,0
277923,61093947,10
277923,140154078,0
277923,226848639,10
277923,375725784,0
277923,385492081,9
277923,446754552,10
277923,553575104,0
277923,684173182,10
277923,091988802X,9
277928,60173289,0
277928,60973323,0
277928,140088946,0
277928,312283709,0
277928,374266441,9
277928,374524653,8
277928,375400117,0
277928,375410287,8
277928,380978210,4
277928,385301499,8
277928,385319401,0
277928,385323638,0
277928,385421982,0
277928,038542471X,0
277928,385475713,0
277928,394572068,7
277928,395957737,0
277928,446532231,0
277928,446670251,0
277928,449908186,10
277928,553052446,0
277928,553057014,7
277928,553091999,0
277928,670823198,0
277928,670843105,10
277928,670880728,0
277928,670892963,0
277928,679400540,0
277928,679429220,0
277928,679457313,0
277928,679731148,0
277928,679736042,0
277928,679751602,10
277928,679764925,8
277928,679770151,10
277928,684195984,0
277928,684810476,0
277928,688128734,0
277928,074751254X,0
277928,076791404x,0
277928,767915062,9
277928,080211508x,0
277928,804105820,9
277928,805000585,0
277928,811808424,0
277928,812928318,10
277928,892963883,6
277928,892964650,0
277928,937247065,7
277928,937247502,7
277928,945575750,0
277928,1573220310,10
277929,373057636,0
277929,373290608,0
277929,373292341,9
277929,373440421,6
277929,380757311,8
277929,380782782,9
277929,425191001,9
277929,440217628,9
277929,446302538,8
277929,446341150,0
277929,449209148,5
277929,451198948,8
277929,451404645,7
277929,451408373,8
277929,451408659,8
277929,505523035,10
277929,051511331X,0
277929,515129968,9
277929,553561537,9
277929,055357289X,0
277929,804117586,6
277929,821724479,8
277929,821742167,8
277929,843932430,7
277929,1551665522,8
277929,1557850003,0
277930,399149244,0
277932,971880107,0
277934,590461249,7
277937,60934417,9
277937,142001821,0
277937,312195516,0
277937,316168815,7
277937,316785261,6
277937,345468694,6
277937,452283205,7
277937,452283868,6
277937,553569074,0
277937,684844826,0
277937,684848406,6
277937,684865742,0
277937,743225325,6
277937,743237188,7
277938,142004278,0
277938,380723573,10
277938,425141233,0
277938,446672211,9
277938,451184734,8
277938,451404777,0
277938,055328942X,0
277938,743437802,9
277941,6531156,7
277945,312974256,6
277945,312980353,8
277945,312983301,6
277945,312983824,0
277945,375759689,7
277945,380785218,2
277945,425188787,0
277945,446610550,7
277945,451203771,8
277945,451210611,7
277945,515118249,0
277945,515121843,7
277945,051512317X,7
277945,515124214,7
277945,515134384,7
277945,515136263,7
277945,051513628X,0
277945,515136379,7
277945,515136530,7
277945,515137111,8
277946,080505801X,7
277947,1865156035,7
277947,1869433637,5
277953,803251246,8
277954,140096922,9
277954,312952716,0
277954,375507876,9
277954,425147517,0
277954,446310492,0
277954,446794031,0
277954,465014909,0
277954,500976147,10
277954,500976236,10
277954,970559100,5
277954,1888363576,0
277954,3822800740,10
277954,8085794551,4
277958,142001740,9
277959,156027321,8
277959,446529788,6
277959,553802542,7
277959,684855631,0
277959,688179088,8
277959,743204697,10
277959,767905385,6
277959,864427654,0
277959,1551668904,7
277962,2231115,0
277962,2232766,0
277962,28638670,5
277962,99312107,0
277962,014029628X,0
277962,224028685,0
277962,380710846,0
277962,446386405,0
277962,451169530,0
277962,771590113,9
277962,863580424,0
277962,886777631,0
277964,307101711,10
277965,20198906,0
277965,60173289,0
277965,62701649,8
277965,312312873,7
277965,316666343,0
277965,316789089,5
277965,345353145,0
277965,345354613,0
277965,345378482,0
277965,345378490,0
277965,345380371,0
277965,345391055,0
277965,345402871,0
277965,034540288X,0
277965,345417623,0
277965,374190666,10
277965,038097584X,0
277965,385484518,10
277965,395900239,8
277965,399141464,8
277965,399145087,7
277965,425174808,0
277965,425176932,0
277965,425182673,0
277965,425190919,0
277965,440164842,0
277965,446392251,9
277965,446526126,8
277965,044840124X,8
277965,486285537,9
277965,517705869,8
277965,525462325,6
277965,671240862,10
277965,679433740,0
277965,679445048,0
277965,679457526,9
277965,679781587,9
277965,684808943,8
277965,684874350,10
277965,688151981,9
277965,688170412,0
277965,743204735,9
277965,761107363,10
277965,785263950,10
277965,786866845,9
277965,786867434,6
277965,786881852,7
277965,895261901,10
277965,937921556,8
277965,096665370X,8
277965,1573221112,0
277965,1888387408,5
277969,446527785,8
277975,440216818,9
277978,385503008,0
277978,896083535,7
277982,312964919,7
277982,373240007,0
277982,373264089,0
277982,373264119,0
277982,380718669,0
277982,394749170,0
277982,425147711,10
277982,042516408X,0
277982,425172600,0
277982,446401064,8
277982,449000346,0
277982,449007200,0
277982,451206274,7
277982,517478595,0
277982,553283960,10
277982,671535153,0
277982,743420373,8
277982,786706503,0
277982,812561864,0
277982,1853260282,5
277984,345384369,0
277984,345386108,10
277984,345407288,0
277984,425153975,0
277984,425194736,0
277984,440206154,0
277984,441860532,0
277984,446603589,0
277984,446611778,10
277984,515087491,10
277984,515101486,10
277984,515104175,10
277984,515123293,0
277984,553203630,0
277984,786004797,0
277984,804115699,0
277984,875962564,0
277984,1593080549,10
277984,1593081017,10
277984,7.80E+11,0
277984,7.80E+11,10
277987,385503857,0
277988,157174259X,10
277989,1558745157,6
277992,486280500,9
277992,855642440,6
277993,553811851,0
277996,2240114,6
277996,679440526,6
277996,771074549,7
277997,067976402X,8
277998,394529197,0
278002,312958455,0
278002,345314980,0
278002,345377370,0
278002,345384733,0
278002,373825013,0
278002,394484347,0
278002,425046656,0
278002,425105113,0
278002,440155029,0
278002,044651652X,0
278002,044651747X,0
278002,451124340,0
278002,515123447,0
278002,553202189,0
278002,671672878,9
278002,684846675,0
278002,880703156,0
278002,895294834,0
278002,937382000,0
278004,868245739,0
278007,60928336,0
278007,316601950,6
278007,034543479X,8
278007,374480095,8
278007,446364495,0
278007,446670251,6
278007,804115761,7
278007,821766570,5
278007,1551669110,6
278008,142001848,0
278008,446518581,0
278009,441892604,0
278012,61056200,6
278012,006251279X,0
278012,99908506,5
278012,140134212,9
278012,140433139,0
278012,9025414532,7
278012,9027472718,5
278012,9041330984,0
278012,905501558X,0
278012,9057133008,0
278012,9057210534,0
278013,575073047,5
278014,044022165X,0
278017,394281829,0
278017,771087004,5
278017,878571140,8
278017,930345037,8
278017,093393114X,5
278019,60196300,6
278019,446610038,0
278019,671002384,9
278019,671002406,9
278019,671004247,9
278019,671006754,9
278019,743203631,0
278020,192717529,0
278021,671755145,0
278022,440439884,0
278023,449003795,0
278023,1558747281,5
278024,375757597,1
278024,743203178,0
278026,60008350,7
278026,60572965,9
278026,61009059,8
278026,61020028,8
278026,61031410,8
278026,61059900,0
278026,61094129,8
278026,312983433,8
278026,345440064,8
278026,345447867,0
278026,345545571,7
278026,380731851,5
278026,380820889,8
278026,385333676,0
278026,038533558X,9
278026,385336667,0
278026,399142649,8
278026,399147364,0
278026,425153975,0
278026,440221048,8
278026,446527041,8
278026,446527912,0
278026,446531588,5
278026,446610607,7
278026,446611379,0
278026,446612510,8
278026,449006522,8
278026,449219364,6
278026,449221512,5
278026,449227545,3
278026,451179153,8
278026,451179897,6
278026,451188950,8
278026,451202473,7
278026,451204301,8
278026,451206525,8
278026,515125490,8
278026,515129038,5
278026,515130389,8
278026,515135968,8
278026,553581929,0
278026,553582364,6
278026,671001795,8
278026,671013939,0
278026,671658301,9
278026,671891537,9
278026,684810387,8
278026,068815333X,7
278026,743206045,7
278026,743417836,5
278026,786866195,0
278026,786889667,5
278026,786889845,0
278026,805060251,7
278026,812528042,9
278026,812575911,0
278026,1551664976,0
278026,1551667517,7
278026,1551669609,0
278026,1551669625,6
278026,7099300799,7
278026,7100100699,2
278026,7100100750,8
278026,7678300699,8
278026,7.80E+11,10
278030,805044272,8
278034,875847706,10
278036,1857235460,5
278043,3442724937,0
278044,61092800,7
278044,6109428,0
278044,312878737,0
278044,312971362,0
278044,345441133,0
278044,446516864,0
278044,451204948,0
278044,525942998,6
278044,553564528,7
278044,684834154,0
278048,316569321,7
278048,345435168,5
278054,60501804,8
278054,99245027,0
278054,752837168,7
278054,1842322753,2
278054,8804520612,7
278054,880452431,10
278054,8817113204,5
278054,881712530X,0
278054,8817672963,0
278054,8817862827,0
278054,8821705714,0
278054,8830414824,8
278054,8838431345,5
278054,8844011611,10
278054,8845907341,10
278054,8855203292,9
278054,8877822171,5
278054,8885008836,10
278054,88O6166255,8
278056,812571991,6
278057,553813021,10
278058,590975986,0
278063,452281253,7
278064,60172703,0
278064,91881048,9
278064,99565404,0
278064,283073381,6
278064,340765429,0
278064,553812696,0
278064,712623930,6
278064,725107251,8
278064,747277567,0
278064,751519782,0
278064,953771407,0
278064,1853064408,7
278065,1882663128,8
278066,62737465,8
278069,99244527,7
278070,201354705,4
278074,312246501,0
278075,044900371X,7
278075,452282152,8
278079,385486804,8
278079,440236053,5
278079,440413737,0
278085,374270325,7
278089,425076695,8
278089,553802135,0
278089,892966548,0
278092,8440657285,0
278094,761128093,8
278095,553210416,7
278096,440236053,0
278097,8804484101,6
278098,307126293,10
278100,61054143,0
278100,312980191,0
278100,345423348,0
278100,425144062,8
278100,451160916,8
278100,671876864,0
278100,812549287,2
278104,804111359,0
278106,140244824,9
278106,375702709,0
278107,446605239,8
278110,671870998,8
278111,375412123,5
278111,670032107,0
278111,743431014,0
278111,1573220876,0
278112,312924801,0
278112,385472951,8
278112,440236665,7
278112,515118230,6
278117,375713042,0
278119,393320073,0
278119,044661162X,9
278119,684848961,0
278120,515130125,0
278122,375727345,10
278126,8420738093,0
278130,8804491523,10
278130,887926396X,0
278131,60958022,8
278137,60002492,7
278137,60808128,0
278137,61013145,0
278137,61057894,9
278137,64409945,0
278137,140067647,9
278137,140350144,8
278137,152413642,0
278137,310239826,8
278137,312088027,8
278137,312195516,0
278137,312951639,0
278137,330282565,0
278137,345257596,9
278137,345273680,0
278137,345274695,8
278137,345288823,0
278137,345331044,8
278137,345337662,7
278137,345347951,0
278137,373032706,0
278137,373035535,0
278137,373078102,0
278137,373079001,8
278137,373089074,0
278137,037308918X,0
278137,037308935X,8
278137,373089376,9
278137,373115377,8
278137,373115431,8
278137,373153260,0
278137,373194978,0
278137,373260539,0
278137,373702787,0
278137,373708300,0
278137,373832958,0
278137,374475067,9
278137,380429780,9
278137,380561840,0
278137,380600129,8
278137,380708655,6
278137,380885344,0
278137,038097570X,0
278137,396067425,0
278137,425036294,0
278137,425065553,8
278137,425162400,0
278137,425189082,9
278137,425194876,9
278137,043906628X,0
278137,440111188,8
278137,440200989,0
278137,044022165X,0
278137,440224772,0
278137,440235596,0
278137,440840805,0
278137,440844444,9
278137,440940001,8
278137,440949777,0
278137,440983568,0
278137,441001815,0
278137,441094880,9
278137,446360511,0
278137,446527793,0
278137,446606812,7
278137,449209830,8
278137,449700712,0
278137,449702634,6
278137,451172310,0
278137,451451155,0
278137,515094978,8
278137,525442766,0
278137,055325698X,8
278137,055328553X,0
278137,553287532,9
278137,553562398,0
278137,590332058,0
278137,590434160,7
278137,059048611X,0
278137,664326862,0
278137,664326935,0
278137,670894508,4
278137,671003755,0
278137,671434225,8
278137,671508369,0
278137,671525808,9
278137,671553046,0
278137,671568175,0
278137,671612689,0
278137,671673688,0
278137,671677128,0
278137,671701231,0
278137,671745093,7
278137,671745107,0
278137,671786040,0
278137,671793489,0
278137,671820648,0
278137,671867091,0
278137,671888587,0
278137,684846675,8
278137,802400086,8
278137,804106304,8
278137,804112126,0
278137,812533518,8
278137,812566378,0
278137,825428688,4
278137,842339337,9
278137,842354220,9
278137,877887780,0
278137,879050470,2
278137,088419597X,9
278137,886775558,0
278137,895774011,8
278137,899669492,9
278137,935908463,0
278137,971880107,0
278137,1556611536,9
278137,1556616686,0
278137,1558744150,9
278137,1558745017,8
278137,1565999916,0
278137,1576730360,0
278137,1576739562,10
278137,1577311000,0
278137,1582293031,9
278137,1892086034,0
278137,373219350,8
278137,373219377,8
278137,373219407,8
278137,373219415,8
278137,37321944X,8
278137,373219458,8
278137,671755609,0
278139,325722575X,8
278140,590939882,8
278144,60148934,0
278144,60176075,0
278144,60191872,0
278144,60195703,0
278144,60928336,0
278144,60930535,0
278144,61093572,0
278144,006440174X,0
278144,310205719,0
278144,310252172,0
278144,316693235,0
278144,345374568,0
278144,345417623,0
278144,373023359,0
278144,373217307,0
278144,373243286,0
278144,380798565,0
278144,380798581,0
278144,380817152,0
278144,385489129,0
278144,385490445,0
278144,399139087,0
278144,039914465X,0
278144,399146253,0
278144,399146725,0
278144,399147365,0
278144,039914739X,0
278144,399149759,0
278144,399150803,0
278144,399150897,0
278144,399151443,0
278144,425097722,0
278144,425147584,0
278144,425179265,0
278144,044022103X,0
278144,440234743,0
278144,446360317,0
278144,446517984,0
278144,446523321,0
278144,446525774,0
278144,446525804,0
278144,446530891,0
278144,446605239,0
278144,446613266,0
278144,446672211,0
278144,486299422,0
278144,051511779X,0
278144,517577550,0
278144,553052152,0
278144,553106333,0
278144,553378767,0
278144,553580906,0
278144,553801929,0
278144,670869902,0
278144,067087907X,0
278144,670894184,0
278144,670896764,0
278144,671015206,0
278144,671023209,0
278144,671025333,0
278144,671040588,0
278144,679404864,0
278144,679450424,0
278144,679450432,0
278144,679450440,0
278144,679459596,0
278144,679459618,0
278144,068484477X,0
278144,688046606,0
278144,743206045,0
278144,765341174,0
278144,076534128X,0
278144,767913795,0
278144,786861541,0
278144,804107602,0
278144,842332367,0
278144,087131763X,0
278144,966784820,0
278144,140003180X,0
278144,1551666839,0
278144,1573220280,0
278144,1573229075,0
278144,1881334406,0
278148,671010123,8
278149,439097002,0
